Date,EURUSD,EURGBP,EURCHF,EURDKK,EURSEK,EURNOK,EURPLN
2017-01-19,1.062778353691101,0.8668100237846375,1.0710599422454834,7.435090065002441,9.513299942016602,9.030119895935059,4.359010219573975
2017-01-20,1.0659730434417725,0.8638700246810913,1.072659969329834,7.435550212860107,9.541399955749512,9.001310348510742,4.371600151062012
2017-01-23,1.0713750123977661,0.8648099899291992,1.0722500085830688,7.435999870300293,9.508399963378906,8.988200187683105,4.3668999671936035
2017-01-24,1.0760787725448608,0.8595200181007385,1.073009967803955,7.435760021209717,9.503499984741211,8.98330020904541,4.373799800872803
2017-01-25,1.0728693008422852,0.8559600114822388,1.0739400386810303,7.435070037841797,9.49429988861084,8.959449768066406,4.366209983825684
2017-01-26,1.0751993656158447,0.8509899973869324,1.0741499662399292,7.4357500076293945,9.473799705505371,8.930919647216797,4.352200031280518
2017-01-27,1.068296194076538,0.8481000065803528,1.0681099891662598,7.436039924621582,9.447039604187012,8.907500267028809,4.3424601554870605
2017-01-30,1.0713980197906494,0.8507900238037109,1.0686899423599243,7.43651008605957,9.46364974975586,8.919960021972656,4.329500198364258
2017-01-31,1.0708587169647217,0.8566499948501587,1.0647799968719482,7.436590194702148,9.444990158081055,8.893420219421387,4.333950042724609
2017-02-01,1.0803803205490112,0.8580300211906433,1.0683000087738037,7.436100006103516,9.444299697875977,8.90429973602295,4.320079803466797
2017-02-02,1.0767391920089722,0.8505300283432007,1.069200038909912,7.4369401931762695,9.420820236206055,8.863800048828125,4.304299831390381
2017-02-03,1.0761713981628418,0.8595200181007385,1.0679700374603271,7.436610221862793,9.414130210876465,8.877059936523438,4.313509941101074
2017-02-06,1.0782949924468994,0.8636500239372253,1.0699000358581543,7.436800003051758,9.449299812316895,8.847900390625,4.2972002029418945
2017-02-07,1.0743216276168823,0.8615700006484985,1.0650099515914917,7.434800148010254,9.483670234680176,8.87051010131836,4.293799877166748
2017-02-08,1.0678056478500366,0.8544999957084656,1.0653200149536133,7.433499813079834,9.478469848632812,8.88761043548584,4.306159973144531
2017-02-09,1.0692213773727417,0.8533999919891357,1.06413996219635,7.43356990814209,9.453499794006348,8.894330024719238,4.313300132751465
2017-02-10,1.0658594369888306,0.8527500033378601,1.06728994846344,7.433899879455566,9.485099792480469,8.881329536437988,4.311500072479248
2017-02-13,1.061954379081726,0.8504999876022339,1.06659996509552,7.4339799880981445,9.484299659729004,8.915419578552246,4.2935099601745605
2017-02-14,1.059849739074707,0.8462600111961365,1.0656499862670898,7.435420036315918,9.471110343933105,8.890680313110352,4.308909893035889
2017-02-15,1.0578316450119019,0.8482699990272522,1.064460039138794,7.4354400634765625,9.449799537658691,8.883049964904785,4.301199913024902
2017-02-16,1.0607378482818604,0.850570023059845,1.065659999847412,7.433889865875244,9.456890106201172,8.844109535217285,4.306980133056641
2017-02-17,1.0672245025634766,0.8544999957084656,1.0641900300979614,7.433499813079834,9.452939987182617,8.841019630432129,4.315299987792969
2017-02-20,1.062665343284607,0.8545799851417542,1.0645999908447266,7.4329400062561035,9.460359573364258,8.861499786376953,4.326720237731934
2017-02-21,1.0609403848648071,0.8505399823188782,1.0643399953842163,7.4326701164245605,9.480799674987793,8.848360061645508,4.3140997886657715
2017-02-22,1.0542073249816895,0.8441799879074097,1.0638600587844849,7.431849956512451,9.456600189208984,8.801770210266113,4.293089866638184
2017-02-23,1.0554089546203613,0.847100019454956,1.0666600465774536,7.433000087738037,9.466099739074707,8.830789566040039,4.297289848327637
2017-02-24,1.0584474802017212,0.8429200053215027,1.0648599863052368,7.432809829711914,9.517410278320312,8.822279930114746,4.301799774169922
2017-02-27,1.055275321006775,0.8509899973869324,1.0646100044250488,7.432929992675781,9.541000366210938,8.845800399780273,4.314599990844727
2017-02-28,1.0584250688552856,0.8508999943733215,1.0684200525283813,7.432600021362305,9.594809532165527,8.86011028289795,4.312300205230713
2017-03-01,1.0569148063659668,0.8537999987602234,1.0638999938964844,7.43297004699707,9.56089973449707,8.874369621276855,4.3043599128723145
2017-03-02,1.0535852909088135,0.858430027961731,1.0643600225448608,7.432429790496826,9.542960166931152,8.87300968170166,4.278590202331543
2017-03-03,1.0509721040725708,0.8559499979019165,1.0646699666976929,7.432439804077148,9.538700103759766,8.91100025177002,4.297399997711182
2017-03-06,1.062044620513916,0.8633599877357483,1.0703400373458862,7.432799816131592,9.535269737243652,8.944290161132812,4.300189971923828
